sample_idx,sample_type,tied_best_scores,first_margin
25393,1,1,0.15211647748947144
25394,2,1,0.06708000600337982
25395,2,1,0.15238404273986816
25396,1,58,0.1692647486925125
25397,1,1,0.265351802110672
25398,1,12,0.024853121489286423
25399,1,25,0.012854387052357197
25400,1,77,0.09867022931575775
25401,3,1,0.48272567987442017
25402,2,10,0.07234680652618408
25403,2,1,0.14658528566360474
25404,1,76,0.03238590806722641
25405,1,1,0.2330494076013565
25406,1,26,0.043034180998802185
25407,2,1,0.018161073327064514
25408,3,1,0.33168742060661316
25409,3,1,0.09958051890134811
25410,2,1,0.21188676357269287
25411,1,43,0.11404377967119217
25412,1,8,0.000125045349705033
25413,1,1,0.14417989552021027
25414,1,1,0.19360238313674927
25415,2,1,0.03425368666648865
25416,2,1,0.292767196893692
25417,2,1,0.24015972018241882
25418,2,1,0.056966036558151245
25419,1,6,0.07690747082233429
25420,1,63,0.0009136811713688076
25421,2,1,0.2171052098274231
25422,1,36,0.0024371971376240253
25423,2,1,0.0004972403403371572
25424,1,4,0.024404797703027725
25425,1,57,0.0007406777003780007
25426,1,1,0.18412990868091583
25427,2,1,0.04744239151477814
25428,2,1,0.3576465845108032
25429,2,1,0.008058683015406132
25430,2,1,0.01559743657708168
25431,3,1,0.015022075735032558
25432,2,1,0.04283870756626129
25433,2,1,0.0515957735478878
25434,2,1,0.2391342669725418
25435,1,23,0.14700572192668915
25436,1,12,0.00023841198708396405
25437,1,1,0.7147665619850159
25438,2,2,0.05003371089696884
25439,1,1,0.4362936019897461
25440,2,5,7.323794852709398e-05
25441,2,1,0.016461800783872604
25442,1,29,0.10830719769001007
25443,2,1,0.03291815146803856
25444,1,1,0.24393555521965027
25445,1,8,0.01375499926507473
25446,1,72,0.07289519160985947
25447,2,1,0.07683218270540237
25448,2,1,0.037313468754291534
25449,1,1,0.2170204222202301
25450,2,1,0.19241784512996674
25451,2,1,0.08102832734584808
25452,1,3,0.04947592318058014
25453,1,11,0.04139344021677971
25454,1,20,0.02884284220635891
25455,2,1,0.12854871153831482
25456,1,1,0.16506974399089813
25457,1,1,0.06664245575666428
25458,2,1,0.01368454098701477
25459,1,20,0.05706467479467392
25460,2,1,0.23268944025039673
25461,1,1,0.04297908395528793
25462,2,1,0.4417104125022888
25463,2,1,0.08435127884149551
25464,1,10,0.023368937894701958
25465,1,1,0.10148271173238754
25466,1,13,0.04041900113224983
25467,2,1,0.06085728108882904
25468,2,1,0.2805943787097931
25469,1,86,0.004986481741070747
25470,1,1,0.013483541086316109
25471,1,45,0.027620282024145126
25472,2,1,0.37929731607437134
25473,1,28,0.0001126887509599328
25474,2,1,0.027720598503947258
25475,2,1,0.12871184945106506
25476,1,1,0.053495269268751144
25477,1,1,0.012865906581282616
25478,1,16,0.019013432785868645
25479,2,1,0.1260954588651657
25480,2,1,0.13215401768684387
25481,1,1,0.45082926750183105
25482,1,10,0.034526925534009933
25483,2,1,0.06305968016386032
25484,2,2,0.16874024271965027
25485,1,1,0.17427459359169006
25486,2,1,0.0548865832388401
25487,1,27,0.027775978669524193
25488,1,1,0.14673350751399994
25489,2,1,0.1274356096982956
25490,2,1,0.36137640476226807
25491,3,1,0.24769967794418335
25492,1,23,0.0771913155913353
25493,1,1,0.13436372578144073
25494,1,14,0.01201760396361351
25495,2,1,0.3725987374782562
25496,1,24,0.015197386965155602
25497,1,1,0.18667997419834137
25498,1,69,0.0
25499,2,1,0.0438268817961216
25500,1,6,0.055359985679388046
25501,2,22,0.03201371058821678
25502,1,1,0.5297878384590149
25503,2,1,0.23096995055675507
25504,2,1,0.08472270518541336
25505,1,1,0.09181512892246246
25506,3,1,0.06705533713102341
25507,1,15,0.029282571747899055
25508,2,1,0.005898340605199337
25509,2,1,0.019335681572556496
25510,1,21,0.039001137018203735
25511,1,27,0.00026219667051918805
25512,2,1,0.1549782156944275
25513,1,2,0.11831305176019669
25514,1,17,0.020889798179268837
25515,1,11,0.14470015466213226
25516,1,23,0.06988102197647095
25517,3,1,0.027475696057081223
25518,1,1,0.04986001178622246
25519,2,1,0.18281498551368713
25520,1,19,0.07836293429136276
25521,1,33,0.033935848623514175
25522,1,9,0.017557192593812943
25523,1,15,0.046402789652347565
25524,2,1,0.17026831209659576
25525,3,1,0.16298547387123108
25526,2,1,0.17387159168720245
25527,1,40,0.04471641406416893
25528,1,7,0.0427427776157856
25529,1,21,0.06732900440692902
25530,2,1,0.17552480101585388
25531,1,45,0.05740542709827423
25532,2,1,0.2284529060125351
25533,1,1,0.005511866416782141
25534,2,1,0.08321807533502579
25535,1,53,0.013879295438528061
25536,1,4,0.0063158487901091576
25537,1,58,0.03263726830482483
25538,1,14,0.09891952574253082
25539,2,1,0.025151250883936882
25540,2,1,0.05822891369462013
25541,2,1,0.16216637194156647
25542,2,1,0.028462734073400497
25543,1,23,0.07635791599750519
25544,1,55,0.05933713540434837
25545,2,2,0.06737221032381058
25546,1,31,0.00017400886281393468
25547,1,24,0.017257964238524437
25548,1,5,0.06413797289133072
25549,1,1,0.043611492961645126
25550,1,1,0.04581253230571747
25551,2,1,0.0306636244058609
25552,2,1,0.2152826488018036
25553,1,52,0.03096364438533783
25554,1,1,0.0050976392813026905
25555,1,7,0.02596304938197136
25556,1,8,0.017171556130051613
25557,1,28,0.02838754840195179
25558,1,26,0.008075756952166557
25559,1,15,0.01907801628112793
25560,3,2,0.02261442318558693
25561,1,1,0.2081688493490219
25562,1,32,0.03921528160572052
25563,2,1,0.06339157372713089
25564,1,56,0.07474017143249512
25565,1,1,0.1351197063922882
25566,1,1,0.04125712066888809
25567,1,33,0.021936731413006783
25568,2,1,0.08445660769939423
25569,2,1,0.473294198513031
25570,1,5,0.027250871062278748
25571,3,1,0.01495071966201067
25572,2,1,0.34387505054473877
25573,1,22,0.05005740001797676
25574,1,1,0.24215413630008698
25575,2,1,0.43876931071281433
25576,1,1,0.08052878826856613
25577,1,46,0.032278094440698624
25578,2,1,0.013714888133108616
25579,2,4,0.025483746081590652
25580,2,2,0.06695546209812164
25581,1,1,0.4127638041973114
25582,2,8,0.021490933373570442
25583,1,48,0.0010332843521609902
25584,2,1,0.10573715716600418
25585,2,1,0.21975183486938477
25586,1,46,0.025683574378490448
25587,2,1,0.5061979293823242
25588,1,1,0.008422037586569786
25589,2,1,0.11229318380355835
25590,2,1,0.3331005871295929
25591,2,2,0.030326955020427704
25592,2,1,0.2085387408733368
25593,1,1,0.20433929562568665
25594,1,1,0.2444799393415451
25595,1,59,0.03634807467460632
25596,2,1,0.07264036685228348
25597,1,1,0.4844098389148712
25598,2,1,0.025543689727783203
25599,1,16,0.06280750781297684
25600,1,48,0.07149067521095276
25601,1,12,0.01638921909034252
25602,2,1,0.49288907647132874
25603,1,1,0.049027420580387115
25604,3,1,0.1207931861281395
25605,2,1,0.042482346296310425
25606,1,1,0.1860450655221939
25607,1,48,0.10648246109485626
25608,2,1,0.20626932382583618
25609,1,53,0.0031493648421019316
25610,2,1,0.018517179414629936
25611,3,1,0.06627143174409866
25612,2,1,0.29273879528045654
25613,1,37,0.04277685657143593
25614,1,3,0.2736811935901642
25615,1,5,0.1558472365140915
25616,2,1,0.11902877688407898
25617,3,1,0.05192332714796066
25618,1,40,0.018347935751080513
25619,1,21,0.005184184294193983
25620,1,19,0.00262315571308136
25621,1,12,0.05861671268939972
25622,1,76,0.05187951400876045
25623,3,1,0.039135925471782684
25624,1,7,0.09410469979047775
25625,2,1,0.01291883084923029
25626,1,1,0.18411213159561157
25627,1,1,0.04147792235016823
25628,1,35,0.019241351634263992
25629,1,1,0.2811436951160431
25630,2,1,0.04440147057175636
25631,2,1,0.24523934721946716
25632,1,1,0.05317382514476776
25633,1,33,0.005442807450890541
25634,1,2,0.13123439252376556
25635,1,64,0.026092030107975006
25636,1,1,0.1371821016073227
25637,1,9,0.02668794058263302
25638,2,1,0.35408931970596313
25639,1,1,0.009154326282441616
25640,1,26,0.008215506561100483
25641,2,1,0.3070066273212433
25642,1,9,0.022455686703324318
25643,2,1,0.03488638997077942
25644,3,1,0.034518469125032425
25645,2,1,0.14982536435127258
25646,1,69,0.016518713906407356
25647,2,1,0.07715058326721191
25648,1,1,0.08226235210895538
25649,2,1,0.11432893574237823
25650,1,3,0.07198929041624069
25651,2,1,0.27872177958488464
25652,1,12,0.026710569858551025
25653,1,20,0.0028640192467719316
25654,2,1,0.05081835761666298
25655,1,52,0.05147934705018997
25656,2,1,0.3360002636909485
25657,1,39,0.03868931531906128
25658,1,1,0.04931936785578728
25659,1,1,0.49341312050819397
25660,1,1,0.35902947187423706
25661,3,1,0.017471715807914734
25662,1,1,0.06314325332641602
25663,1,11,0.028509732335805893
25664,1,3,0.07702331244945526
25665,1,11,0.040726032108068466
25666,1,1,0.44222480058670044
25667,1,1,0.29679834842681885
25668,1,1,0.007897655479609966
25669,1,26,0.02665773406624794
25670,2,1,0.11658144742250443
25671,2,23,0.005452444311231375
25672,1,1,0.15491384267807007
25673,2,1,0.17779037356376648
25674,1,2,0.013246741145849228
25675,1,75,0.07672331482172012
25676,2,2,0.14416688680648804
25677,1,5,0.056359611451625824
25678,1,91,0.03526206687092781
25679,1,10,0.07314156740903854
25680,1,26,0.02958936057984829
25681,3,1,0.11629227548837662
25682,2,1,0.018990911543369293
25683,1,8,0.042990099638700485
25684,1,53,0.01357001718133688
25685,1,29,0.011922862380743027
25686,1,72,0.0008091633790172637
25687,1,1,0.10581129789352417
25688,3,1,0.17380845546722412
25689,1,1,0.22547346353530884
25690,1,1,0.15203498303890228
25691,1,2,0.1381247639656067
25692,2,1,0.25700607895851135
25693,1,1,0.163538858294487
25694,1,7,0.011077108792960644
25695,1,8,0.018945185467600822
25696,1,6,0.14199893176555634
25697,1,28,0.0001862730277935043
25698,2,1,0.0703287348151207
25699,1,34,0.024557778611779213
25700,2,1,0.18256695568561554
25701,2,1,0.2747032940387726
25702,1,6,0.06116589531302452
25703,3,1,0.14262601733207703
25704,1,2,0.15635661780834198
25705,2,3,7.58662645239383e-05
25706,1,76,0.9900000095367432
25707,1,58,0.0011652769753709435
25708,2,1,0.02018452063202858
25709,1,18,0.016162626445293427
25710,1,34,0.034567367285490036
25711,1,70,0.04815826192498207
25712,1,22,0.06946136802434921
25713,1,1,0.27050161361694336
25714,1,1,0.29308992624282837
25715,1,9,0.023116491734981537
25716,1,39,0.006275026593357325
25717,1,1,0.19359377026557922
25718,1,31,0.0026406925171613693
25719,3,1,0.0147270318120718
25720,2,1,0.21621501445770264
25721,1,10,0.004792696796357632
25722,1,1,0.17778702080249786
25723,1,18,0.062088824808597565
25724,1,3,0.15635132789611816
25725,1,1,0.13759025931358337
25726,2,3,0.07856088131666183
25727,1,70,0.028736315667629242
25728,1,16,0.07608164101839066
25729,2,1,0.03393072634935379
25730,1,73,0.9993865489959717
25731,1,21,0.00021606865630019456
25732,1,1,0.022471636533737183
25733,1,21,8.667197107570246e-05
25734,2,1,0.2829906940460205
25735,1,59,0.061981819570064545
25736,2,1,0.2066802829504013
25737,1,25,0.00021433837537188083
25738,1,38,0.029670482501387596
25739,2,5,0.008150606416165829
25740,2,1,0.052849180996418
25741,1,1,0.08607979118824005
25742,3,1,0.06771080195903778
25743,1,4,0.0142965754494071
25744,2,2,0.02508239634335041
25745,1,73,0.08925186097621918
25746,1,7,0.04236190766096115
25747,1,1,0.16786639392375946
25748,1,5,0.06817934662103653
25749,1,71,0.17190788686275482
25750,2,1,0.10680205374956131
25751,1,1,0.335236132144928
25752,1,25,0.0001999531959882006
25753,1,45,0.437391996383667
25754,2,1,0.08526330441236496
25755,1,10,0.007013114169239998
25756,1,1,0.03306778892874718
25757,2,1,0.21878594160079956
25758,3,1,0.12918756902217865
25759,2,1,0.20433498919010162
25760,2,2,0.04076792299747467
25761,1,1,0.10011802613735199
25762,1,3,0.04024912789463997
25763,1,1,0.08120591938495636
25764,2,1,0.12203384190797806
25765,1,52,0.012918984517455101
25766,2,1,0.008571201004087925
25767,1,21,0.010198910720646381
25768,1,1,0.5057974457740784
25769,1,1,0.21698445081710815
25770,1,1,0.29231342673301697
25771,2,5,0.055792972445487976
25772,1,53,0.18434813618659973
25773,1,37,0.008918458595871925
25774,2,1,0.04078340157866478
25775,3,1,0.1655508577823639
25776,1,2,0.17998017370700836
25777,1,1,0.003367498517036438
25778,1,14,0.00011164075112901628
25779,1,3,0.09275408834218979
25780,1,2,0.03179033845663071
25781,1,1,0.23085829615592957
25782,2,1,0.1328100562095642
25783,1,30,0.07921060919761658
25784,1,51,0.022113576531410217
25785,1,1,0.2590508759021759
25786,1,16,0.03188662603497505
25787,1,4,0.10378795862197876
25788,1,1,0.029461780562996864
25789,1,1,0.18966279923915863
25790,2,1,0.006323328707367182
25791,2,3,0.11162173748016357
25792,2,2,0.10367405414581299
25793,1,63,0.008407252840697765
25794,1,1,0.2966509163379669
25795,1,60,0.009783759713172913
25796,1,4,0.058773383498191833
25797,2,5,0.06616343557834625
25798,2,4,0.1658155769109726
25799,2,1,0.16120927035808563
25800,1,23,0.0360851027071476
25801,1,52,0.046932537108659744
25802,1,64,0.053837817162275314
25803,1,1,0.16986475884914398
25804,1,7,0.00010615224891807884
25805,2,1,0.031249042600393295
25806,2,1,0.08308339864015579
25807,1,55,0.008487925864756107
25808,1,7,0.008763528428971767
25809,3,1,0.13141322135925293
25810,2,1,0.03573960065841675
25811,1,1,0.3533312678337097
25812,2,1,0.08748186379671097
25813,1,1,0.14659276604652405
25814,1,2,0.2585947811603546
25815,2,1,0.1392875760793686
25816,2,1,0.008143304847180843
25817,1,24,0.083884097635746
25818,3,1,0.10217136889696121
25819,3,1,0.11238054186105728
25820,1,2,0.0989762470126152
25821,2,1,0.014395578764379025
25822,1,10,0.013191559351980686
25823,1,34,0.0015399332623928785
25824,2,1,0.09780794382095337
25825,1,34,0.04358671233057976
25826,2,1,0.08449267596006393
25827,1,8,0.05524522811174393
25828,2,1,0.01800805889070034
25829,1,47,0.05285589396953583
25830,2,1,0.0014314732979983091
25831,1,1,0.12600171566009521
25832,2,1,0.3290354311466217
25833,2,1,0.2406853288412094
25834,1,3,0.04529409855604172
25835,1,48,0.010596385225653648
25836,3,1,0.035218268632888794
25837,1,21,0.06580033898353577
25838,2,1,0.152454674243927
25839,2,1,0.209170863032341
25840,1,1,0.02044709585607052
25841,1,21,0.1453256607055664
25842,2,3,0.02141118422150612
25843,2,1,0.2412882000207901
25844,1,3,0.1083182543516159
25845,1,21,0.00017547806783113629
25846,1,5,0.15379828214645386
25847,2,1,0.043632782995700836
25848,1,48,0.06305617839097977
25849,1,3,0.11913485825061798
25850,1,31,0.02028680592775345
25851,1,14,0.023347264155745506
25852,1,1,0.2962293028831482
25853,1,1,0.23716393113136292
25854,2,1,0.06447607278823853
25855,2,1,0.04026808217167854
25856,1,17,0.03864141181111336
25857,1,1,0.07149924337863922
25858,2,1,0.05831468477845192
25859,1,57,0.031252454966306686
25860,2,1,0.18673190474510193
25861,2,1,0.18941745162010193
25862,2,1,0.04253023490309715
25863,1,25,0.060685548931360245
25864,1,18,0.09991689026355743
25865,1,8,0.06461292505264282
25866,2,1,0.017903009429574013
25867,1,33,0.021442711353302002
25868,1,22,0.033513251692056656
25869,1,1,0.05823677033185959
25870,2,1,0.10406576842069626
25871,1,40,0.009782083332538605
25872,1,1,0.42671090364456177
25873,1,3,0.00742410309612751
25874,2,5,0.18983805179595947
25875,1,12,0.04207416996359825
25876,1,1,0.26337510347366333
25877,1,1,0.1944790631532669
25878,1,3,0.018784280866384506
25879,2,1,0.049678780138492584
25880,2,2,0.11900143325328827
25881,1,41,0.0003160829655826092
25882,1,51,0.0020325554069131613
25883,1,27,0.019193511456251144
25884,1,1,0.3037723898887634
25885,1,7,0.07776990532875061
25886,1,1,0.03196008503437042
25887,2,1,0.06075471267104149
25888,1,1,0.42086726427078247
25889,1,34,0.00026656873524188995
25890,1,9,0.007025259546935558
25891,1,2,0.4097209572792053
25892,1,1,0.04465895891189575
25893,2,1,0.15673819184303284
25894,1,3,0.024287430569529533
25895,1,56,0.04729650169610977
25896,1,5,0.050385914742946625
25897,2,1,0.4089740514755249
25898,1,33,0.10209228843450546
25899,1,1,0.2906731069087982
25900,3,1,0.07649753242731094
25901,1,40,0.0019628272857517004
25902,1,1,0.06968766450881958
25903,3,1,0.0032728035002946854
25904,2,9,5.181401502341032e-05
25905,2,1,0.02851545251905918
25906,1,12,0.1777452975511551
25907,1,34,0.0003123818023595959
25908,3,1,0.12613186240196228
25909,2,1,0.07515870034694672
25910,1,63,0.48504796624183655
25911,1,4,0.13400901854038239
25912,1,42,0.1340811848640442
25913,2,1,0.2160683125257492
25914,1,1,0.1400952786207199
25915,2,1,0.3657035529613495
25916,1,55,0.05170915275812149
25917,2,2,0.06147024780511856
25918,2,1,0.23690934479236603
25919,2,1,0.112112857401371
25920,1,1,0.09900885820388794
25921,2,1,0.18221743404865265
25922,2,1,0.11907988786697388
25923,2,1,0.23989629745483398
25924,1,38,0.06370503455400467
25925,1,17,0.03621147200465202
25926,2,2,0.07525927573442459
25927,1,43,0.013081810437142849
25928,2,1,0.047328103333711624
25929,1,28,0.08860620111227036
25930,1,8,0.04470077529549599
25931,3,1,0.010424543172121048
25932,1,11,0.03385121375322342
25933,1,6,0.10494982451200485
25934,3,1,0.09535130113363266
25935,1,1,0.04552243649959564
25936,1,1,0.005611484404653311
25937,2,1,0.2598154544830322
25938,1,1,0.31353896856307983
25939,1,1,0.41602563858032227
25940,2,8,0.06405001878738403
25941,1,4,0.005353520158678293
25942,1,6,0.13305211067199707
25943,1,1,0.005345955956727266
25944,2,1,0.12381455302238464
25945,1,9,8.843229443300515e-05
25946,1,1,0.1908024698495865
25947,2,1,0.016165195032954216
25948,3,1,0.13697117567062378
25949,2,1,0.09886372089385986
25950,1,86,0.5199543833732605
25951,2,1,0.07768366485834122
25952,2,1,0.013526419177651405
25953,1,1,0.390322744846344
25954,1,1,0.3344728946685791
25955,1,1,0.13465499877929688
25956,2,1,0.031628407537937164
25957,1,59,0.0010672311764210463
25958,2,1,0.024406634271144867
25959,2,1,0.2540411055088043
25960,1,3,0.16862133145332336
25961,2,5,0.06400434672832489
25962,1,34,0.16351188719272614
25963,1,73,0.04668949171900749
25964,1,41,0.00696788914501667
25965,3,1,0.12805861234664917
25966,2,1,0.19177040457725525
25967,2,1,0.1511286050081253
25968,1,19,0.13903595507144928
25969,1,27,0.02598138526082039
25970,1,7,0.14267617464065552
25971,1,2,0.05187270790338516
25972,2,1,0.01378143671900034
25973,1,1,0.04122672602534294
25974,1,7,0.012721987441182137
25975,1,2,0.08885107934474945
25976,1,1,0.2775735855102539
25977,1,2,0.06138935685157776
25978,3,1,0.037350043654441833
25979,1,1,0.18462952971458435
25980,1,37,0.011215530335903168
25981,3,1,0.06603027880191803
25982,2,1,0.0494878850877285
25983,1,10,0.07418344169855118
25984,1,11,0.035444047302007675
25985,1,67,0.11969271302223206
25986,1,27,0.03526119142770767
25987,1,44,0.018714280799031258
25988,1,38,0.0023655244149267673
25989,1,4,0.1021600142121315
25990,2,1,0.3717734217643738
25991,1,1,0.30674120783805847
25992,2,1,0.07101233303546906
25993,2,1,0.38426658511161804
25994,1,20,0.0034192134626209736
25995,1,12,0.02278096228837967
25996,1,1,0.17282579839229584
25997,1,4,0.15210707485675812
25998,1,3,0.1401875764131546
25999,1,1,0.01187689695507288
26000,1,6,0.03598878160119057
26001,3,1,0.1214248389005661
26002,1,17,0.03202133625745773
26003,1,13,0.007309834007173777
26004,1,27,0.048419807106256485
26005,2,1,0.1220717579126358
26006,1,1,0.29675963521003723
26007,2,1,0.0857878178358078
26008,2,1,0.30594420433044434
26009,1,3,0.0651511549949646
26010,1,62,0.08637423813343048
26011,1,14,0.05816757678985596
26012,1,7,0.03593400865793228
26013,1,38,0.050239335745573044
26014,1,58,0.07109096646308899
26015,1,32,0.025802956894040108
26016,2,4,0.050559576600790024
26017,2,1,0.060470834374427795
26018,1,25,0.043335527181625366
26019,1,9,0.12113979458808899
26020,2,1,0.2216557115316391
26021,2,1,0.026651157066226006
26022,1,1,0.10440723598003387
26023,1,27,0.05069131776690483
26024,1,26,0.0059248050674796104
26025,1,1,0.2445230334997177
26026,1,22,0.03960724174976349
26027,2,1,0.027638953179121017
26028,1,6,0.16178573668003082
26029,1,1,0.34227460622787476
26030,1,1,0.038325145840644836
26031,2,1,0.1952267587184906
26032,1,10,0.03947947546839714
26033,1,5,0.04307841882109642
26034,2,1,0.07098246365785599
26035,1,71,0.08710318803787231
26036,2,1,0.004536240827292204
26037,1,39,0.012746907770633698
26038,1,9,0.05278639495372772
26039,2,7,0.008897030726075172
26040,1,42,0.020317845046520233
26041,2,1,0.01585380546748638
26042,1,8,0.10685121268033981
26043,2,1,0.0021082572638988495
26044,2,1,0.00048192916437983513
26045,2,1,0.23678195476531982
26046,2,1,0.17102280259132385
26047,1,32,0.0012581432238221169
26048,2,1,0.1764436811208725
26049,1,18,0.00011406978592276573
26050,1,42,0.08440329134464264
26051,1,8,0.03751818835735321
26052,1,64,0.0011320586781948805
26053,1,3,0.007625748869031668
26054,1,27,0.01352266501635313
26055,1,17,0.06497619301080704
26056,2,1,0.16302520036697388
26057,2,1,0.1855396330356598
26058,1,28,0.003099924186244607
26059,1,1,0.1839710772037506
26060,2,1,0.0700760930776596
26061,2,1,0.017544016242027283
26062,1,1,0.15555056929588318
26063,1,1,0.0262137558311224
26064,2,1,0.05874687433242798
26065,1,1,0.030451105907559395
26066,2,1,0.1744350641965866
26067,1,1,0.13602623343467712
26068,3,1,0.014102517627179623
26069,1,17,0.06580911576747894
26070,2,1,0.08702168613672256
26071,2,1,0.12786756455898285
26072,2,1,0.25353342294692993
26073,2,1,0.23080740869045258
26074,1,1,0.2576088011264801
26075,2,1,0.029489438980817795
26076,2,1,0.023450808599591255
26077,3,1,0.25708773732185364
26078,1,18,0.013397145085036755
26079,3,1,0.045713312923908234
26080,1,67,0.05507731810212135
26081,3,1,0.2914707362651825
26082,2,1,0.03544451296329498
26083,2,1,0.08200713247060776
26084,1,8,0.12006697803735733
26085,1,4,0.03398435190320015
26086,2,1,0.0961378663778305
26087,1,11,0.06064210087060928
26088,2,4,0.038430266082286835
26089,1,1,0.5118178129196167
26090,1,12,0.004471861757338047
26091,1,1,0.03456222638487816
26092,1,64,0.00243059522472322
26093,1,46,0.010761605575680733
26094,1,57,0.05936191603541374
26095,1,18,0.12093017995357513
26096,2,1,0.27001842856407166
26097,2,1,0.15834560990333557
26098,3,1,0.11316481232643127
26099,1,1,0.09409482032060623
26100,2,1,0.11534541100263596
26101,2,1,0.336001992225647
26102,1,39,0.05810972675681114
26103,1,45,0.03880013898015022
26104,1,1,0.3777082860469818
26105,2,1,0.012590561993420124
26106,1,1,0.2489982694387436
26107,1,1,0.012315970845520496
26108,1,20,0.040996093302965164
26109,2,1,0.13143126666545868
26110,1,1,0.09259842336177826
26111,1,10,0.06241852417588234
26112,1,2,0.3242972791194916
26113,1,1,0.011293814517557621
26114,2,1,0.36406368017196655
26115,1,9,0.030751150101423264
26116,3,1,0.0011357538169249892
26117,1,4,0.05584074929356575
26118,2,1,0.029544521123170853
26119,1,50,0.01436224952340126
26120,1,1,0.3662611246109009
26121,2,1,0.010799117386341095
26122,1,17,0.017798718065023422
26123,2,1,0.010337603278458118
26124,1,13,0.04303022101521492
26125,1,1,0.232433021068573
26126,1,1,0.3349645733833313
26127,1,20,0.03615935891866684
26128,1,4,0.037109993398189545
26129,1,48,0.06621894240379333
26130,1,1,0.3782707154750824
26131,2,1,0.12926192581653595
26132,2,1,0.07073252648115158
26133,2,1,0.1918168067932129
26134,2,1,0.38932374119758606
26135,1,2,0.07026815414428711
26136,2,1,0.06425604224205017
26137,1,1,0.2195451408624649
26138,1,26,0.09426236897706985
26139,1,41,0.01915743574500084
26140,2,1,0.23810233175754547
26141,1,1,0.044755496084690094
26142,2,1,0.03230191022157669
26143,1,38,0.021193381398916245
26144,2,1,0.2369738668203354
26145,2,1,0.11428937315940857
26146,1,65,0.029248366132378578
26147,1,29,0.0026438299100846052
26148,1,24,0.021174093708395958
26149,2,1,0.2674150764942169
26150,1,69,0.1742614209651947
26151,3,1,0.0522552989423275
26152,1,31,0.12972047924995422
26153,1,82,0.9999387860298157
26154,2,1,0.19827403128147125
26155,2,1,0.0462920255959034
26156,2,1,0.19755712151527405
26157,1,1,0.01817004382610321
26158,2,1,0.17944470047950745
26159,1,73,0.04518204182386398
26160,2,6,0.02479497343301773
26161,1,16,0.04402302950620651
26162,1,40,0.04209013283252716
26163,2,1,0.3074207007884979
26164,2,1,0.12734535336494446
26165,1,19,0.016697240993380547
26166,3,1,0.10569170862436295
26167,1,29,0.16170445084571838
26168,1,27,0.0010233725188300014
26169,3,1,0.21789678931236267
26170,1,31,0.0015974710695445538
26171,1,15,0.039717696607112885
26172,1,13,0.004811200778931379
26173,1,54,0.022701598703861237
26174,2,1,0.07449710369110107
26175,1,4,0.015477321110665798
26176,1,65,0.023774277418851852
26177,1,37,0.0052145193330943584
26178,1,78,0.45209887623786926
26179,1,44,0.0009480840526521206
26180,1,33,0.05970475822687149
26181,2,1,0.0211253110319376
26182,2,4,0.10969661176204681
26183,1,67,0.03759260103106499
26184,1,10,0.0313098281621933
26185,1,35,0.11202897131443024
26186,1,42,0.07275664806365967
26187,2,1,0.09139169007539749
26188,1,28,0.06483586132526398
26189,2,2,0.010272038169205189
26190,1,24,0.013843965716660023
26191,1,55,0.11761301755905151
26192,1,14,0.0017226162599399686
26193,1,35,0.10596578568220139
26194,1,37,0.07038811594247818
26195,1,63,0.10193749517202377
26196,1,24,0.024459414184093475
26197,1,12,0.0050715673714876175
26198,1,66,0.11546765267848969
26199,1,64,0.22193863987922668
26200,1,58,0.0018211235292255878
26201,1,36,0.030871011316776276
26202,2,1,0.33453211188316345
26203,1,70,0.07046874612569809
26204,1,2,0.0034132569562643766
26205,1,70,0.29668745398521423
26206,2,1,0.052156928926706314
26207,1,23,7.627146987942979e-05
26208,1,31,0.023394552990794182
26209,2,1,0.2033114731311798
26210,2,1,0.06000855192542076
26211,1,3,0.004807320423424244
26212,1,35,0.07100299745798111
26213,1,1,0.35483384132385254
26214,1,56,0.003954182844609022
26215,2,1,0.2083631157875061
26216,1,1,0.0599021315574646
26217,1,19,0.12170514464378357
26218,1,13,0.051668792963027954
26219,1,58,0.27796900272369385
26220,1,1,0.13720224797725677
26221,1,8,0.009507453069090843
26222,1,31,0.034651823341846466
26223,2,1,0.13070783019065857
26224,1,9,0.04887528717517853
26225,2,1,0.10588029026985168
26226,1,29,0.03504117205739021
26227,1,19,0.01168055273592472
26228,3,1,0.010857326909899712
26229,1,1,0.21682432293891907
26230,2,1,0.15006789565086365
26231,1,65,0.006169199012219906
26232,2,1,0.10036231577396393
26233,2,1,0.05197381228208542
26234,1,16,0.00014995754463598132
26235,1,49,0.029885660856962204
26236,1,1,0.12313956022262573
26237,1,9,7.568999717477709e-05
26238,1,6,0.05430080369114876
26239,1,40,0.00047303803148679435
26240,2,1,0.27073198556900024
26241,1,1,0.04966436326503754
26242,1,23,0.0031962026841938496
26243,1,1,0.22167132794857025
26244,1,14,0.0060309311375021935
26245,2,1,0.17603322863578796
26246,1,1,0.22460220754146576
26247,1,1,0.2543987035751343
26248,2,1,0.15869110822677612
26249,1,5,9.999659232562408e-05
26250,3,1,0.1299068033695221
26251,2,1,0.048237476497888565
26252,2,1,0.16922710835933685
26253,1,7,0.12681885063648224
26254,1,12,0.0001333728723693639
26255,1,15,9.999659232562408e-05
26256,1,21,0.01667184941470623
26257,1,12,9.743906412040815e-05
26258,1,25,0.00602873507887125
26259,2,1,0.16694657504558563
26260,2,1,0.32124650478363037
26261,2,1,0.05336584895849228
26262,2,1,0.05161907896399498
